payment_id,booking_id,customer_email,amount_gross,currency,tax_amount,fee_amount,amount_net,status,payment_method,gateway,gateway_payment_ref,invoice_no,receipt_no,paid_at,refunded_at,refund_ref,country_of_card,card_brand,last4,installments,chargeback_flag,created_at,source_system,notes
900475,489,user3446@email.com,25,SEK,,,NULL,pending,invoice,klarna,ch_P9UP7IMJ7J,INV-202404-9427,RCPT_BXDK7QI,2024-04-21 19:08,NaN,,PT,,,1,n/a,,pos,manual correction
900476,170,noaherik618@outlook.com,40,sek,10.0,2.66,,Paid,Klarna,stripe,ch_T257MHS49C,,RCPT_Y0KI44B,,NaN,n/a,,n/a,,2,no,2024/02/08 14:45,manual_sheet,NaN
900477,437,user9369@email.com,35,SEK,,"1,50",,refunded,cash,manual,NULL,,,2024-02-08T07:27:00,,,,VISA,9540,NULL,NULL,2024-02-08 07:27,manual_sheet,partial refund
900478,886,emmajoha203@gmail.com,20,SEK ,,,,FAILED,invoice,square,pi_4KCQYZ31B6QM,NaN,,Jan 07 2024 18:18,,NaN,,,,1,,2024/01/07 18:18,pos,
900479,914,luispere513@gmail.com,25,€,NULL,"1,50",,payd,SWISH,manual,,,,,NULL,,SE,,,1,n/a,2024/02/13 20:14,,partial refund
900480,1059,luispere308@outlook.com,25,NaN,,NaN,NULL,Pending,Klarna,manual,ch_VHOVXVG1RE,INV-202402-8194,,2024-02-09T17:15:00,NULL,NaN,,amex,,3,no,2024-02-09 17:15,pos,NaN
900481,847,oskarber67@company.se,15,SEK,,"1,50",,FAILED,bank transfer,square,ch_VRCJV1H2QS,INV-202404-3863,RCPT_GCNXX23,2024-04-17T16:06:00,,NULL,,NULL,,,no,2024-04-17 16:06,,n/a
900482,286,user4424@email.com,20,SEK ,5.0,2.08,17.92,refunded,SWISH,klarna,pi_CC3JGXMIXW00,INV-202402-9124,,2024-02-11 22:29,,NaN,NULL,n/a,,one,yes,2024/02/11 22:29,square_export,
900483,554,NaN,20,€,,,,FAILED,bank_transfer,klarna,,,,2024/04/25 22:31,NaN,,,VISA,,3,0,,pos,duplicate
900484,311,,25,€,NULL,,22.77,Paid,SWISH,klarna,ch_GWHHE6IJQS,,,n/a,n/a,n/a,PT,,,n/a,1,,pos,manual correction
900485,,user7836@gmail.com,35,€,,"1,50",,pending,invoice,manual,pi_HTOZ9EMMBJEH,INV-202404-9100,,09/04/2024 16:26,NULL,re_EQZ436SX73,,amex,,3,no,2024-04-09 16:26,manual_sheet,NULL
900486,167,pedrosil@email.com,35 SEK,SEK,,"1,50",n/a,PAID,cash,adyen,pi_7NAOBIDSB7S0,INV-202405-9198,,2024/05/03 17:32,,NaN,SE,amex,,NaN,,n/a,,duplicate
900487,802,NULL,60,sek,15.0,,,payed,bank transfer,square,,,,2024/01/17 17:32,n/a,,PT,,,,n/a,NULL,square_export,
900488,1077,karinlun@gmail.com,15,EUR,,,13.06,payed,card,adyen,pi_87MJHY79QOT3,,,2024-02-29T10:20:00,,,GB,,9141,NaN,1,2024-02-29 10:20,manual_sheet,duplicate
900489,564,NaN,25,EUR,,"1,50",,paid,bank transfer,manual,,,RCPT_PDKXM7Q,2024-01-29 16:57,,NaN,,,,,1,,pos,
900490,663,user9959@email.com,20,SEK,,2.08,,FAILED,cash,adyen,pi_AN6XDAY4004P,INV-202405-7805,,2024-05-04T20:24:00,,,,,,NULL,NaN,2024-05-04 20:24,pos,partial refund
900491,480,ahmedali@email.com,25,EUR,6.25,"1,50",,FAILED,swish,square,pi_862UWHTVTGAN,NULL,RCPT_G7M5KUA,NaN,,n/a,,VISA,,one,1,2024-01-09 07:39,,manual correction
900492,1099,mariamal803@email.com,35,SEK ,,,,refunded,swish,,ch_KO912BPCYE,,,26/03/2024 10:30,,re_YAYHJCGX27,,NaN,8638,NULL,NULL,2024/03/26 10:30,,partial refund
900493,560,mikaelås495@outlook.com,60,sek,,,,refunded,bank transfer,adyen,,INV-202402-5973,RCPT_OODDM9X,2024/02/27 15:48,NULL,n/a,PT,VISA,,2,NULL,2024/02/27 15:48,pos,duplicate
900494,538,sofiaand221@company.se,35,sek,,2.52,n/a,pending,cash,square,pi_IYGS90QM5PWU,,RCPT_HUGTYNZ,2024-04-19 10:14,,,ES,NULL,,,no,2024/04/19 10:14,square_export,manual correction
900495,786,user3646@email.com,25,SEK,,"1,50",22.77,payd,cash,klarna,pi_ISGZWCV2WRBT,INV-202402-1055,,Feb 25 2024 09:43,,n/a,GB,amex,NaN,1,,2024-02-25 09:43,pos,duplicate
900496,1042,luispere745@outlook.com,20,SEK,,2.08,,FAILED,card,stripe,,,,,NULL,n/a,,mastercard,,1,no,,stripe_export,
900497,301,karinlun37@company.se,60,sek,,,,paid,invoice,klarna,pi_0FYPV9ROQZWO,INV-202404-8021,RCPT_4C738L2,Apr 24 2024 15:45,,,GB,,,2,NULL,,stripe_export,duplicate
900498,551,maríalóp700@gmail.com,,€,n/a,,37.34,FAILED,cash,square,,,RCPT_BDKABZ0,,,NULL,NO,visa,,2,,2024/03/26 17:30,n/a,manual correction
900499,1121,noaherik@gmail.com,15,SEK ,,1.94,,paid,bank transfer,square,,,,2024-03-30 07:44,,NULL,GB,visa,NULL,2,1,2024/03/30 07:44,,n/a
900500,948,ellaberg261@gmail.com,15,SEK,,,13.06,payed,invoice,adyen,ch_Y1NXXGJZ8W,INV-202401-9809,,2024-01-02T08:52:00,n/a,,,,,,0,,,partial refund
900501,1138,ahmedali@email.com,20,sek,n/a,,17.92,PAID,SWISH,klarna,,INV-202405-1429,,May 09 2024 09:02,NULL,,PT,mastercard,7577,NaN,NaN,2024/05/09 09:02,manual_sheet,
900502,824,fridakar22@company.se,"35,00",SEK,,"1,50",32.48,Pending,bank transfer,manual,ch_LCV8FONOUM,,RCPT_6GIDY4Z,2024-04-15T10:09:00,n/a,,SE,,,,yes,2024-04-15 10:09,square_export,NaN
900503,820,user7597@email.com,40,EUR,10.0,2.66,37.34,pending,cash,stripe,pi_V54OVDSS85WJ,,,Jan 18 2024 12:56,,NULL,SE,,,,1,2024/01/18 12:56,stripe_export,NaN
900504,345,user2099@email.com,60,SEK,,,,payd,invoice,stripe,,,,2024-01-09T17:37:00,n/a,NULL,,,,NULL,,2024/01/09 17:37,n/a,duplicate
900505,1185,sofiaand221@company.se,20,EUR,5.0,,17.92,payd,bank_transfer,stripe,ch_DHLAZOZKL1,,,Jan 15 2024 21:41,,n/a,,mastercard,,,1,2024/01/15 21:41,manual_sheet,NaN
900506,829,user1092@gmail.com,20,€,5.0,"1,50",,pending,SWISH,manual,pi_27LRJL9QTAUM,,RCPT_BADTVYE,Mar 09 2024 10:14,,,NULL,mastercard,,,no,2024-03-09 10:14,stripe_export,
900507,890,oskarber67@company.se,20,SEK,5.0,,17.92,pending,cash,manual,,,,,,n/a,NaN,NaN,,2,no,2024-02-01 20:53,square_export,
900508,402,karinlun@email.com,,SEK ,,2.08,,NaN,invoice,stripe,pi_2N8YDVR97LSJ,NaN,n/a,,NaN,,,amex,4203,n/a,NULL,,manual_sheet,n/a
900509,630,sofiaand221@company.se,25,SEK ,6.25,"1,50",n/a,FAILED,cash,adyen,,,,Jan 21 2024 12:06,NaN,NaN,NaN,NULL,,2,1,2024-01-21 12:06,manual_sheet,NULL
900510,239,NULL,40,SEK ,,"1,50",,refunded,bank transfer,manual,,INV-202404-4795,,2024-04-15 21:49,,NULL,PT,,,2,,2024/04/15 21:49,n/a,
900511,385,ahmedali255@outlook.com,60,sek,,"1,50",,payd,NULL,klarna,,,RCPT_47FCDJ6,,n/a,,,,8167,,,,n/a,duplicate
900512,2576,fatimakh971@email.com,20,SEK ,,,,refunded,card,klarna,pi_J42VNVG7ZU0V,,,2024/03/05 11:09,n/a,NaN,SE,visa,,3,0,2024-03-05 11:09,stripe_export,partial refund
900513,657,davidsto100@outlook.com,20,Sek,NaN,,,pending,Klarna,klarna,ch_B9PI1GIC4L,,RCPT_D256PGL,2024-03-02T16:04:00,NaN,NaN,,,,,NULL,NULL,stripe_export,
900514,927,oskarber@gmail.com,40,Sek,,"1,50",37.34,Refunded,invoice,manual,ch_2K1NM1Q9US,,,26/04/2024 08:04,n/a,NULL,PT,,,,1,2024-04-26 08:04,stripe_export,partial refund
900515,50,user5460@email.com,25,Sek,6.25,,,pending,Card,stripe,pi_4G1NRJG91CB8,INV-202404-8354,,Apr 28 2024 16:31,,NaN,GB,,,1,0,,pos,
900516,549,fatimakh27@email.com,25,EUR,,,22.77,Paid,Card,,,NaN,NULL,2024-02-11T16:07:00,,NaN,,visa,6703,,n/a,2024/02/11 16:07,pos,NaN
900517,888,user1298@email.com,15,n/a,,,,pending,cash,square,pi_7YQANAEUO78U,INV-202403-6721,,06/03/2024 16:13,NaN,,,mastercard,,,NULL,,pos,partial refund
900518,356,user2356@email.com,35 SEK,SEK,,,32.48,payed,invoice,square,ch_68KJLFAVBU,,NaN,2024-04-23 22:02,NaN,,ES,amex,6538,NULL,,,,NULL
900519,99999,oscarber@gmail.com,20,sek,n/a,,,FAILED,NaN,stripe,,INV-202404-9171,,Apr 15 2024 12:17,,,SE,n/a,,1,yes,,manual_sheet,
900520,610,ahmedali@email.com,40,Sek,NaN,,,payd,SWISH,klarna,ch_4X1QSF047Z,INV-202401-6148,,19/01/2024 09:11,,,SE,visa,,1,1,2024-01-19 09:11,stripe_export,
900521,1114,linchen129@outlook.com,25,EUR,6.25,,,FAILED,invoice,manual,ch_QP3Z6R1M9Z,,,04/05/2024 19:24,NaN,,,,,NaN,1,,,
900522,9,erikholm735@email.com,25,€,,,22.77,Refunded,Klarna,klarna,NaN,,NaN,2024/01/21 11:07,n/a,,PT,,,NULL,yes,,stripe_export,duplicate
900523,580,n/a,35,SEK ,8.75,"1,50",NaN,,cash,adyen,,NaN,,15/03/2024 22:42,n/a,,,visa,NULL,2,,,manual_sheet,
900524,227,oskarber759@company.se,20,Sek,NULL,2.08,17.92,payd,Klarna,adyen,,,RCPT_YTUSKX3,26/03/2024 18:28,,,NO,mastercard,9684,,,2024-03-26 18:28,,partial refund
900525,942,n/a,15,sek,,,n/a,Paid,NaN,manual,,INV-202402-3898,RCPT_1IB56GZ,23/02/2024 07:32,,,,VISA,4874,one,n/a,2024/02/23 07:32,manual_sheet,n/a
900526,644,oskarber957@company.se,20,€,,,NaN,Refunded,Klarna,square,,INV-202402-9429,RCPT_6PW5TN5,03/02/2024 16:22,,NULL,SE,amex,,,,2024-02-03 16:22,manual_sheet,
900527,794,anagarci@email.com,20,NaN,5.0,,,payd,cash,klarna,pi_XDU15B1QK9ZE,INV-202403-8794,,12/03/2024 08:10,,,NULL,n/a,,one,yes,2024-03-12 08:10,,
900528,588,oscarber487@gmail.com,60,SEK ,,,,FAILED,,adyen,pi_RUVAX6CGFUAI,INV-202403-5290,RCPT_U34M6SB,2024-03-22T22:38:00,n/a,,ES,mastercard,5407,,0,2024-03-22 22:38,manual_sheet,partial refund
900529,615,oskarber109@gmail.com,15,SEK,3.75,,NaN,PAID,Klarna,klarna,,,,,,,ES,,,2,0,2024-04-19 14:18,,
900530,659,user4675@gmail.com,40,Sek,NULL,,37.34,NULL,cash,stripe,NULL,INV-202401-1565,RCPT_1VP25O3,13/01/2024 20:40,,,GB,,,NaN,,,manual_sheet,NaN
900531,700,ellaberg261@gmail.com,40,sek,,"1,50",,payd,Klarna,stripe,,INV-202403-2420,,2024-03-15 07:43,,NaN,ES,NaN,,3,yes,2024/03/15 07:43,pos,duplicate
900532,333,norahans@email.com,,€,,,,paid,cash,klarna,,,,23/03/2024 18:52,n/a,,SE,,5672,,1,,,
900533,151,luispere582@gmail.com,40,SEK ,,,,Pending,swish,,pi_2X6OH3VG6I3H,NULL,,Jan 02 2024 17:52,,NaN,,,7062,one,n/a,2024-01-02 17:52,stripe_export,
900534,567,noaherik618@outlook.com,40,SEK,,2.66,,Pending,card,manual,,,,2024-02-24T12:45:00,,,GB,mastercard,,1,no,,manual_sheet,
900535,99999,NULL,20,EUR,5.0,2.08,,PAID,SWISH,adyen,,INV-202403-8854,RCPT_FPXYMC1,NULL,,,PT,amex,,2,NULL,2024/03/10 13:37,pos,manual correction
900536,1116,user6953@email.com,25,€,,,,Pending,,adyen,,INV-202404-3717,,2024-04-28 07:44,NaN,NaN,PT,amex,1430,1,,,manual_sheet,n/a
900537,,saralind687@company.se,60,EUR,15.0,,56.76,payed,card,stripe,pi_0RBBE1V94Y7X,,RCPT_WW43L2H,NULL,,,,amex,,NaN,0,,square_export,
900538,789,noaherik618@outlook.com,25,SEK,,,,failed,Card,manual,n/a,n/a,,2024/02/10 14:33,,n/a,,visa,,n/a,NaN,2024/02/10 14:33,square_export,
900539,1186,elinsven661@email.com,35,Sek,8.75,,32.48,n/a,card,manual,,NULL,,2024-02-17T10:18:00,,,n/a,VISA,,,yes,,,manual correction
900540,99999,oskarber@gmail.com,40 SEK,SEK ,10.0,"1,50",NULL,payed,Card,,,INV-202401-6040,RCPT_CIJZN4M,2024-01-14T19:37:00,n/a,,ES,VISA,6967,,no,2024/01/14 19:37,pos,n/a
900541,180,oliviali224@outlook.com,20,sek,,2.08,,paid,Card,klarna,NULL,,,Mar 23 2024 10:36,,n/a,PT,,,n/a,no,n/a,manual_sheet,partial refund
900542,854,ahmedali@email.com,,Sek,,,,paid,card,manual,,,RCPT_CKEOP7M,,,,NULL,visa,,,,2024/03/16 12:26,square_export,duplicate
900543,707,NULL,NULL,SEK ,,2.66,n/a,refunded,,stripe,pi_V7IMF8ECOAF4,,,2024-03-13T11:43:00,,,SE,,,n/a,,2024/03/13 11:43,pos,
900544,282,noaherik@gmail.com,25,SEK,,2.23,,refunded,SWISH,adyen,ch_ZT3K2U1HBI,,RCPT_SZTU8HV,,n/a,re_K4AKX9G7AN,ES,visa,,,,2024/01/03 10:42,manual_sheet,manual correction
900545,154,,60,sek,,,56.76,paid,bank transfer,square,,NULL,NULL,,NaN,,,amex,,2,1,2024-02-15 14:03,square_export,manual correction
900546,1036,mikaelås@gmail.com,25,EUR,,,NaN,FAILED,card,manual,NaN,,,2024-01-04 18:39,,,SE,visa,9010,,,2024-01-04 18:39,manual_sheet,
900547,385,elinsven491@email.com,25,€,,,,payd,cash,adyen,,,,2024/05/09 07:06,NULL,NaN,ES,,,1,no,2024/05/09 07:06,square_export,partial refund
900548,1110,jonasnil@email.com,40,EUR,,,,paid,n/a,stripe,NaN,,,2024-05-02 08:59,NULL,NULL,,visa,9951,1,1,2024/05/02 08:59,square_export,partial refund
900549,233,saralind733@gmail.com,60,Sek,,"1,50",56.76,PAID,cash,stripe,,,n/a,2024/02/07 17:03,,NULL,GB,visa,,,,2024-02-07 17:03,stripe_export,duplicate
900550,222,emmajoha970@company.se,25,sek,6.25,,22.77,Pending,Card,adyen,ch_SDM5OALJVH,,,2024-05-06T08:44:00,,NULL,NO,mastercard,2219,,yes,2024-05-06 08:44,square_export,manual correction
900551,715,jonasnil951@outlook.com,35,€,8.75,,32.48,failed,bank transfer,adyen,pi_0NL0N17RVQE0,,,2024/02/22 10:34,n/a,,,amex,,,,2024-02-22 10:34,n/a,partial refund
900552,104,anagarci91@email.com,60,SEK,,"1,50",,Paid,cash,stripe,NULL,,,,n/a,,,,,,,,stripe_export,manual correction
900553,1117,saralind@gmail.com,20,€,,2.08,,payed,card,square,,NaN,RCPT_J7209JT,Mar 23 2024 12:55,,,GB,n/a,,one,NaN,2024-03-23 12:55,,partial refund
900554,855,elinsven320@gmail.com,35,EUR,8.75,,,Pending,Klarna,square,,INV-202401-7589,RCPT_7OBA89F,13/01/2024 16:37,,NaN,,amex,n/a,,,2024-01-13 16:37,square_export,
900555,333,user101@email.com,20,EUR,,,,PAID,Card,klarna,,,,23/03/2024 14:18,,,n/a,visa,,one,yes,2024-03-23 14:18,,
900556,487,user4754@gmail.com,60,EUR,15.0,,56.76,Pending,bank_transfer,square,,,,,,n/a,,,,NULL,,2024-03-31 20:42,n/a,n/a
900557,1015,jonasnil345@email.com,25,EUR,6.25,"1,50",,PAID,SWISH,manual,pi_G1T4WJL357BF,,,2024/02/29 19:43,,NaN,SE,VISA,1173,NaN,NULL,2024-02-29 19:43,square_export,
900558,301,oliviali@email.com,20,Sek,,"1,50",,Pending,cash,manual,NULL,INV-202402-8744,,06/02/2024 17:47,NaN,,,,2896,2,NaN,2024/02/06 17:47,square_export,manual correction
900559,838,user7232@gmail.com,35,sek,,2.52,,failed,swish,manual,n/a,,,Jan 07 2024 11:18,,,PT,visa,NaN,,,2024-01-07 11:18,manual_sheet,
900560,1172,luispere582@gmail.com,20.00,SEK,,,17.92,payed,bank transfer,stripe,,,,Feb 07 2024 13:46,NULL,re_IHGW4J8V48,NO,amex,,,no,2024/02/07 13:46,pos,
900561,525,mariamal661@outlook.com,60,sek,,,,PAID,bank_transfer,adyen,,INV-202404-9207,,Apr 25 2024 20:52,,,,amex,NULL,,n/a,,square_export,
900562,764,liamande@gmail.com,35,SEK,,2.52,,refunded,invoice,manual,,,,2024-04-08T17:24:00,NULL,NULL,n/a,,,,NaN,2024-04-08 17:24,stripe_export,n/a
900563,1198,,25,Sek,,,NULL,Pending,SWISH,adyen,ch_VHBQUQGIRA,INV-202403-4027,,2024-03-27T18:21:00,NaN,,n/a,NaN,,1,1,,manual_sheet,n/a
900564,217,linchen450@email.com,NaN,Sek,3.75,"1,50",,Paid,swish,n/a,,n/a,,,,,,,,,0,,manual_sheet,
900565,956,mikaelås@email.com,15,sek,,,,payed,card,,,,,2024-03-17 13:28,,,NO,,5550,,no,n/a,,
900566,745,,25,sek,,2.23,,FAILED,card,stripe,,,,Feb 17 2024 14:02,n/a,NULL,,NaN,6388,,NaN,,pos,
900567,667,user509@email.com,60,Sek,15.0,,,failed,cash,stripe,pi_ZWVYL04P79H9,INV-202402-6724,,02/02/2024 07:01,,,PT,visa,NaN,,yes,,manual_sheet,partial refund
900568,876,user7984@email.com,15,sek,3.75,,,payed,SWISH,square,,,NaN,2024/04/09 22:27,NaN,,SE,VISA,,one,yes,,pos,
900569,824,karinlun@gmail.com,20,SEK,5.0,"1,50",,Paid,NaN,square,,INV-202402-2710,,,,,GB,mastercard,NULL,1,no,2024/02/11 17:50,pos,NaN
900570,804,noaherik618@outlook.com,60,EUR,,,,FAILED,card,adyen,,,,NaN,,NaN,,visa,8737,1,,2024-03-02 11:15,pos,
900571,3,user3353@gmail.com,40,SEK ,,2.66,NaN,paid,bank_transfer,adyen,pi_BMW0LMRSW9IV,NULL,RCPT_JN5TQEC,Mar 25 2024 19:44,,NaN,,visa,,1,0,,pos,partial refund
900572,39,user8749@gmail.com,20,Sek,,2.08,,Refunded,card,stripe,,,,,n/a,n/a,PT,VISA,NaN,2,,,square_export,
900573,161,maríalóp@gmail.com,60,SEK ,15.0,3.24,,refunded,bank transfer,manual,pi_S4A9HSZVHV9D,INV-202402-5718,,,,NULL,GB,,NULL,,0,2024/02/07 18:19,manual_sheet,NaN
900574,1087,mikaelås@email.com,60,EUR,,,n/a,Paid,invoice,adyen,,,,2024/02/07 10:03,,NaN,SE,visa,,2,yes,,,
900575,525,karinlun413@email.com,40,,,,,PAID,invoice,stripe,NULL,,,,NaN,,,amex,,NaN,,,stripe_export,
900576,9,erikholm65@gmail.com,15,EUR,3.75,,,Paid,bank transfer,klarna,,INV-202404-7771,,2024-04-01 15:07,,n/a,NaN,mastercard,,2,NaN,,,n/a
900577,910,luispere513@gmail.com,15,€,,,n/a,paid,card,adyen,,,RCPT_A5CZ7DB,2024/03/04 14:15,NULL,,,,,,,2024/03/04 14:15,manual_sheet,partial refund
900578,934,user3622@email.com,25,SEK,6.25,NULL,,failed,SWISH,manual,,,,Mar 02 2024 11:19,n/a,n/a,n/a,visa,,,,2024/03/02 11:19,pos,
900579,1134,fatimakh322@outlook.com,35,EUR,8.75,,,refunded,SWISH,NaN,ch_CM6JPG1RVA,,,2024/02/10 11:52,n/a,n/a,SE,amex,,1,,2024/02/10 11:52,pos,duplicate
900580,,mariamal@gmail.com,25,EUR,6.25,,,pending,bank_transfer,adyen,,,RCPT_EZIYBP9,28/01/2024 22:53,NaN,re_NMHGCL8K3M,,,,n/a,,2024-01-28 22:53,stripe_export,NaN
900581,96,fridakar136@outlook.com,60,€,15.0,,,PAID,Card,klarna,ch_SBNALGE2BI,,,2024-04-02 10:10,,,GB,NULL,9429,,1,2024-04-02 10:10,square_export,duplicate
900582,30,luispere@email.com,25,Sek,,,,refunded,bank_transfer,square,,,,2024/03/29 19:41,,,,,4551,,,2024/03/29 19:41,NaN,
900583,965,davidsto@email.com,15,,,,,PAID,Klarna,adyen,ch_ES7GQSRNQ8,,,2024-03-02T19:58:00,,,,mastercard,6159,one,,,manual_sheet,NULL
900584,45,ahmedali255@outlook.com,35,NaN,8.75,"1,50",,pending,Card,adyen,ch_LKXU6QS4H5,NULL,RCPT_N69KP0B,Mar 04 2024 07:52,,,,VISA,1304,,n/a,2024/03/04 07:52,,NaN
900585,820,mariamal@email.com,60,SEK,,,,PAID,cash,adyen,,INV-202403-3572,RCPT_JMXRBOW,,,,NO,,NULL,n/a,0,,,
900586,723,mariamal@gmail.com,60 SEK,SEK ,,,n/a,FAILED,card,adyen,pi_OSXWDY2PSGOS,,,2024-03-22 11:23,,,ES,amex,,2,yes,2024/03/22 11:23,,
900587,501,ellaberg@email.com,40,SEK ,,"1,50",37.34,pending,swish,square,pi_YZII8SU6PDJW,,,2024/03/31 18:44,,NULL,PT,mastercard,,,,2024/03/31 18:44,manual_sheet,NaN
900588,837,NaN,60,sek,15.0,,,paid,card,manual,,INV-202403-5510,,2024-03-07T19:58:00,,,PT,VISA,,,n/a,,square_export,NaN
900589,896,NULL,40,,10.0,NaN,,failed,SWISH,klarna,pi_HJ2AF4QAENN3,,RCPT_U4W2X4T,11/04/2024 18:46,,,ES,NaN,5903,,no,,,
900590,2470,fridakar224@outlook.com,25,sek,NaN,2.23,22.77,paid,SWISH,klarna,,,RCPT_ZXNPR6K,,n/a,NaN,,visa,,,NaN,,,
900591,435,n/a,20,€,5.0,,,Paid,SWISH,klarna,,INV-202403-1446,,2024-03-15 19:49,NaN,,NULL,,7438,1,no,2024/03/15 19:49,stripe_export,
900592,805,user6237@gmail.com,25,SEK,,,,refunded,card,manual,pi_ARAPJSY61DK6,,,2024-03-13T22:35:00,,NULL,,,,one,,2024/03/13 22:35,pos,partial refund
900593,856,fatimakh311@gmail.com,60,EUR,,NaN,,Refunded,SWISH,klarna,ch_EX87RZLXK1,,,2024/02/11 13:49,,NULL,PT,mastercard,,2,,2024/02/11 13:49,n/a,
900594,99999,n/a,20,EUR,,"1,50",17.92,failed,card,stripe,,,,2024-03-29 18:03,,NULL,,n/a,,,NaN,,pos,
900595,805,pedrosil754@gmail.com,15,EUR,,1.94,,Paid,swish,adyen,pi_8UI1WWSHH8DD,,,2024/05/08 19:54,n/a,re_SPJJOV2V52,,,6925,,,2024/05/08 19:54,square_export,partial refund
900596,1120,user6522@gmail.com,15,SEK,,"1,50",,PAID,bank transfer,manual,ch_9POUPA1PK8,,,2024-02-30 12:00,,,ES,visa,,,0,2024-01-19 18:51,pos,
900597,1185,karinlun@gmail.com,15,SEK ,3.75,,n/a,Refunded,bank transfer,adyen,pi_JEJPQ12CBB79,NULL,,Jan 30 2024 09:21,,n/a,,VISA,,1,,2024-01-30 09:21,square_export,partial refund
900598,572,user2554@email.com,60,sek,NaN,3.24,56.76,payed,SWISH,square,NaN,,,,,NaN,GB,n/a,,3,0,2024-02-01 10:44,manual_sheet,
900599,49,anagarci713@email.com,20,Sek,,2.08,,payed,invoice,stripe,pi_JFP9WXXQ9PU1,NULL,NaN,2024-05-02T07:55:00,n/a,,,amex,5694,one,,,,NaN
900600,485,sofiaand@email.com,NaN,€,8.75,,,FAILED,cash,adyen,,,,2024/04/18 09:35,,n/a,GB,amex,,,,2024/04/18 09:35,stripe_export,NaN
900601,204,NULL,35,Sek,,2.52,32.48,Pending,Card,NULL,,NULL,RCPT_8YUOWZI,,,,ES,,,,,,pos,NULL
900602,674,ellaberg709@gmail.com,35,SEK,,"1,50",,failed,Card,square,,INV-202402-6700,,Feb 27 2024 16:21,n/a,n/a,,NULL,6612,one,0,NaN,square_export,manual correction
900603,102,user3801@gmail.com,35,€,8.75,,n/a,n/a,bank transfer,square,ch_3WSBC5RY3P,NaN,,2024-04-17T21:51:00,n/a,,ES,VISA,,3,no,2024-04-17 21:51,pos,partial refund
900604,,saralind737@company.se,20,sek,,"1,50",,PAID,bank_transfer,manual,pi_V24CPHKG5BAI,NaN,RCPT_OGF4H2X,03/04/2024 10:21,,n/a,SE,amex,3883,1,,2024-04-03 10:21,pos,partial refund
900605,99999,ellaberg952@outlook.com,35,€,8.75,,,Pending,bank transfer,klarna,pi_6S08XOD4EWQ5,,,02/03/2024 09:51,n/a,NULL,ES,n/a,,,,2024/03/02 09:51,manual_sheet,manual correction
900606,176,mikaelås@gmail.com,60,SEK,15.0,"1,50",,payed,bank transfer,klarna,,INV-202404-9057,,,NULL,,,NULL,7873,,,,stripe_export,NULL
900607,,ahmedali956@outlook.com,,EUR,,"1,50",,Pending,cash,,pi_8FYQATFB9C93,n/a,,,n/a,n/a,ES,mastercard,NULL,,,2024/02/23 20:27,stripe_export,
900608,336,luispere582@gmail.com,20,€,,,,payd,cash,manual,,INV-202402-9237,RCPT_6E2I2BE,2024-02-10T15:23:00,,,ES,mastercard,3202,1,yes,2024/02/10 15:23,,NULL
900609,123,oliviali@gmail.com,40,SEK ,10.0,2.66,NULL,FAILED,bank transfer,adyen,pi_7CFE6ZZXPSG0,,RCPT_YXMZX9R,Apr 30 2024 17:54,NULL,NULL,,,,,no,NaN,,partial refund
900610,1186,mikaelås698@email.com,35,EUR,8.75,,32.48,Pending,SWISH,klarna,pi_2IBRI58DV8LL,,,02/03/2024 07:49,n/a,,NULL,,,NaN,,2024/03/02 07:49,stripe_export,duplicate
900611,205,user6172@email.com,60,SEK,15.0,"1,50",,Paid,card,manual,pi_FJN5MSKHDWAQ,,RCPT_CN7F0PC,15/02/2024 20:20,NULL,n/a,,visa,,,,,square_export,n/a
900612,238,user12@gmail.com,25.00,SEK ,,,,Paid,card,stripe,,,RCPT_HJULGCJ,May 03 2024 22:03,NaN,n/a,ES,,8530,one,0,2024-05-03 22:03,manual_sheet,
900613,193,emmajoha463@gmail.com,20,SEK,n/a,,,pending,bank_transfer,square,,,,,n/a,,ES,NULL,,,NULL,2024-02-27 16:38,pos,manual correction
900614,1093,linchen175@outlook.com,40,sek,10.0,2.66,,payed,Klarna,stripe,,,,Jan 13 2024 12:45,NULL,,,visa,,1,NULL,2024/01/13 12:45,square_export,NaN
900615,1076,user655@gmail.com,20,€,,,NULL,paid,bank_transfer,stripe,pi_5XI28CUDOP1F,n/a,RCPT_5OCE0JF,22/03/2024 12:58,,NaN,,mastercard,2892,,no,2024/03/22 12:58,manual_sheet,NULL
900616,863,jonasnil@gmail.com,15,EUR,,"1,50",,pending,Card,square,,INV-202402-3670,NULL,2024-02-12T11:47:00,NULL,NaN,,VISA,,one,NULL,2024/02/12 11:47,,manual correction
900617,114,fridakar22@company.se,25,Sek,NULL,,,refunded,bank_transfer,manual,pi_UFLLK7UVRJH1,n/a,,,NaN,NULL,ES,,,one,NaN,2024/03/10 16:49,pos,
900618,1105,n/a,20,sek,5.0,,,Refunded,SWISH,manual,ch_Z6HPUH41IW,,RCPT_WKBB5TA,2024/01/13 08:48,,n/a,SE,,7948,,1,2024-01-13 08:48,,
900619,1142,norahans581@company.se,20,EUR,,,,pending,swish,stripe,,,,2024-03-30T11:07:00,NaN,re_XH61ZGM028,,amex,,,1,2024-03-30 11:07,,duplicate
